year,exported_at,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_PHONE,LICENSE_NO,LICENSE_STATUS,LIC_CAT,HHAH_LICEE_TOC,HHAH_MEDI_CAL_VISITS,HHAH_MEDICARE_VISITS,HOSPICE_PATS_PAID_BY_MEDI_CAL,HOSPICE_PATS_PAID_BY_MEDICARE,HOSPICE_MEDI_CAL_REVENUE,HOSPICE_MEDICARE_REVENUE,HOSPICE_TOT_OPER_REVENUE,HOSPICE_NET_INCOME
2024,2026-01-16T17:15:21Z,406193452,"HEAVENLY CARE HOME HEALTH, INC.","14545 FRIAR ST, SUITE 323",VAN NUYS,91411,(818) 616-1031,550007097,Open,Home Health Agency,Investor - Corporation,0,367,,,,,,
2024,2026-01-16T17:15:21Z,406193455,"LEADING HOME HEALTH CARE, INC.","14664 VICTORY BLVD, SUITE 106",VAN NUYS,91411,8184892557,550007094,Open,Home Health Agency,Investor - Corporation,,1701,,,,,,
2024,2026-01-16T17:15:21Z,406193457,LIFESPRING HOME HEALTH INC,"2233 HONOLULU AVE, STE 304",MONTROSE,91020,818-855-9613,550006435,Open,Home Health Agency,Investor - Corporation,,1918,,,,,,
2024,2026-01-16T17:15:21Z,406193459,EMERALD HOSPICE CARE INC,"6931 VAN NUYS BLVD, SUITE 316B",VAN NUYS,91405,8186462680,550006681,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193460,OFFICIAL HOME HEALTH CARE,"4119 W BURBANK BLVD, SUITE 124",BURBANK,91505,(818) 860-1668,550007114,Open,Home Health Agency,Investor - Corporation,0,326,,,,,,
2024,2026-01-16T17:15:21Z,406193461,"ENSEGUIDA HOSPICE CARE, INC","20945 DEVONSHIRE ST, SUITE 105",CHATSWORTH,91311,747 237 7018,550006687,Open,Hospice,,,,,30,,485405,1166889,64281
2024,2026-01-16T17:15:21Z,406193463,"FRESH START HOSPICE CARE, INC.","11131 VANOWEN ST, SUITE B",NORTH HOLLYWOOD,91605,818-637-0093,550006693,Open,Hospice,,,,2,33,16271,1108453,1692585,141667
2024,2026-01-16T17:15:21Z,406193464,"GENEROUS HOSPICE AND PALLIATIVE CARE, INC.","8700 RESEDA BLVD, 202B",NORTHRIDGE,91324,8186792853,550006703,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193465,PHYSICIANS FAVORITE HOME HEALTH,"520 S SEPULVEDA BLVD, SUITE 403",LOS ANGELES,90049,(800) 648-9989,550006909,Open,Home Health Agency,Investor - Corporation,,5070,,,,,,
2024,2026-01-16T17:15:21Z,406193466,"GENTLE HOSPICE CARE, INC.","19725 SHERMAN WAY, SUITE 295F",WINNETKA,91306,7472482608,550006682,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193467,"PARENTS HOME HEALTH CARE, INC.","12444 VICTORY BLVD, STE 505",NORTH HOLLYWOOD,91606,310-866-6555,550006948,Open,Home Health Agency,Investor - Corporation,,1986,,,,,,
2024,2026-01-16T17:15:21Z,406193468,"PERRENIAL HOME HEALTH SERVICES, INC.","14664 VICTORY BLVD, STE 102",VAN NUYS,91411,(818) 477-0717,550006952,Open,Home Health Agency,Investor - Corporation,0,1749,,,,,,
2024,2026-01-16T17:15:21Z,406193470,"PRESTIGE HOME CARE, INC.","25050 AVENUE KEARNY, STE 101B",SANTA CLARITA,91355,747-444-5444,550006944,Open,Home Health Agency,Investor - Corporation,,268,,,,,,
2024,2026-01-16T17:15:21Z,406193471,SAINT GEORGE HOME HEALTH,"127 S BRAND BLVD, SUITE 218",GLENDALE,91204,8183691167,550007103,Open,Home Health Agency,Investor - Corporation,0,1273,,,,,,
2024,2026-01-16T17:15:21Z,406193473,"VERITY HOME HEALTH, INC.","17620 SHERMAN WAY, SUITE 101",VAN NUYS,91406,818-305-4164,550007095,Open,Home Health Agency,Investor - Corporation,,2612,,,,,,
2024,2026-01-16T17:15:21Z,406193474,GLEN-IVY HOSPICE INC,"169 S ALVARADO ST, SUITE 101-A",LOS ANGELES,90057,2132369399,550006734,Open,Hospice,,,,0,6,,2157,2157,-192182
2024,2026-01-16T17:15:21Z,406193478,"GREAT CARE HOSPICE AND PALLIATIVE CARE, INC","14545 FRIAR ST, SUITE 229",VAN NUYS,91411,8186599230,550006709,Closed,Hospice,,,,1,13,67594,287627,518019,69486
2024,2026-01-16T17:15:21Z,406193480,"HAVEN HOSPICE, INC.",2605 1/2 W BEVERLY BLVD,MONTEBELLO,90640,818-339-4724,550006690,Open,Hospice,,,,22,24,484490,865018,1359751,124714
2024,2026-01-16T17:15:21Z,406193486,MEDICAL PLANET CENTER,"1528 CANADA BLVD, SUITE 204",GLENDALE,91208,818-664-6993,550006688,Open,Hospice,,,,1,5,3874,3685,1714708,57740
2024,2026-01-16T17:15:21Z,406193487,"MIMAS HOSPICE AND PALLIATIVE CARE, INC.","3171 LOS FELIZ BLVD, SUITE E",LOS ANGELES,90039,323-486-7186,550006694,Open,Hospice,,,,2,39,5405,904189,909594,113450
2024,2026-01-16T17:15:21Z,406193488,"NEW CARE HOSPICE, INC.","6741 VAN NUYS BLVD, SUITE 220",VAN NUYS,91405,747-877-3059,550006685,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193489,NEW HEIGHTS HOSPICE INC,"1224 E BROADWAY, SUITE 204",GLENDALE,91205,81869662153,550006695,Open,Hospice,,,,8,73,1580,1960851,1304303,-588821
2024,2026-01-16T17:15:21Z,406193490,"PANAKEIA HOSPICE, INC.","5301 LAUREL CANYON BLVD, SUITE 101",VALLEY VILLAGE,91607,(747) 272-9236,550006686,Open,Hospice,,,,,29,,631590,721296,190397
2024,2026-01-16T17:15:21Z,406193492,"PERSONAL TOUCH HOSPICE CARE, INC","17547 VENTURA BLVD, STE 302A",ENCINO,91316,(818)378-2772,550006705,Open,Hospice,,,,,90,,2369089,2369089,43425
2024,2026-01-16T17:15:21Z,406193497,"RED ROSE HOSPICE, INC.","18425 BURBANK BLVD, SUITE 402",TARZANA,91356,424-395-7261,550006683,Open,Hospice,,,,57,57,1380353,1732200,3112553,155160
2024,2026-01-16T17:15:21Z,406193504,"S & M HOSPICE, INC.","11712 MOORPARK ST, SUITE 212",STUDIO CITY,91604,747-267-1151,550006691,Open,Hospice,,,,28,68,434765,2005411,2440176,9347
2024,2026-01-16T17:15:21Z,406193506,"CARING KIND HOSPICE, INC.","14545 FRIAR ST, STE 182",VAN NUYS,91411,747-262-7220,550006257,Open,Hospice,,,,10,16,209111,338715,547826,-53832
2024,2026-01-16T17:15:21Z,406193509,"SANATOS HOSPICE CARE, INC.","14557 GILMORE ST., UNIT 4",VAN NUYS,91411,818-807-9051,550006724,Open,Hospice,,,,2,67,11963,3004470,3016433,172515
2024,2026-01-16T17:15:21Z,406193510,SHELDON HOSPICE,"19531 Ventura Blvd, SUITE 10",LOS ANGELES,91356,8182812518,550006668,Open,Hospice,,,,,10,,55303,55303,-7490
2024,2026-01-16T17:15:21Z,406193512,"UNI HOSPICE, INC,.","434 W COLORADO ST, SUITE 203",GLENDALE,91204,7473073195,550006707,Open,Hospice,,,,,5,0,0,,-16007
2024,2026-01-16T17:15:21Z,406193514,"VIDA CARE HOSPICE, INC","7502 FOOTHILL BLVD, SUITE 204A",TUJUNGA,91042,747-271-5858,550006708,Open,Hospice,,,,16,39,227800,522253,750053,128347
2024,2026-01-16T17:15:21Z,406193519,"DYNASTY HOSPICE, INC.","14640 VICTORY BLVD, SUITE 207A",VAN NUYS,91411,7472852120,550006429,Open,Hospice,,,,,44,,791104,1238187,-35759
2024,2026-01-16T17:15:21Z,406193520,"FAST CARE HOSPICE, INC","7940 GARVEY AVE, SUITE 206A",ROSEMEAD,91770,6263822277,550006426,Open,Hospice,,,,7,52,89267,672977,1043991,-502660
2024,2026-01-16T17:15:21Z,406193521,ALLPEACE CARE,"20710 MANHATTAN PL, STE 132",TORRANCE,90501,3109561240,550006458,Open,Hospice,,,,21,97,580924,1822134,2277905,162594
2024,2026-01-16T17:15:21Z,406193522,"MEDINA HOSPICE, INC","6850 VAN NUYS BLVD, SUITE 204",VAN NUYS,91405,(818) 922-2105,550006448,Open,Hospice,,,,1,9,30745,322499,353244,-4693
2024,2026-01-16T17:15:21Z,406193524,"TREASURE CARE HOSPICE, INC.","4250 PENNSYLVANIA AVE, SUITE 203",LA CRESCENTA,91214,8183697941,550006449,Open,Hospice,,,,,32,,543915,3170856,-4277
2024,2026-01-16T17:15:21Z,406193525,"AAA HOSPICE CARE & NURSING, INC.","229 N CENTRAL AVE, SUITE 507",GLENDALE,91203,8187790405,550006540,Open,Hospice,,,,8,81,169884,1332196,1502080,198852
2024,2026-01-16T17:15:21Z,406193526,ANGEL HOUSE HOSPICE CARE INC,"14545 FRIAR ST, SUITE 104",VAN NUYS,91411,747-228-1019,550006455,Closed,Hospice,,,,8,91,95147,2513958,2651277,88059
2024,2026-01-16T17:15:21Z,406193530,ANGEL'S VISIT HOSPICE,"21006 DEVONSHIRE ST, SUITE 203",CHATSWORTH,91311,818-626-9222,550006494,Open,Hospice,,,,8,8,140526,119079,259605,2420
2024,2026-01-16T17:15:21Z,406193533,"LIFE BRIDGE HOSPICE CARE, INC.","6454 VAN NUYS BLVD, SUITE 110/9",VAN NUYS,91401,747-247-1245,550006538,Open,Hospice,,,,24,31,911294,556751,1468045,23584
2024,2026-01-16T17:15:21Z,406193534,"OHANA HOSPICE AND PALLIATIVE CARE, INC","14640 VICTORY BLVD, STE 214",VAN NUYS,91411,8189222777,550006574,Closed,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193536,STUDIO CARE HOSPICE INC,"7335 VAN NUYS BLVD, SUITE 224",VAN NUYS,91405,747-666-0147,550006541,Open,Hospice,,,,,2,,72000,72000,-4000
2024,2026-01-16T17:15:21Z,406193539,"GOLD COAST HOSPICE, INC","6931 VAN NUYS BLVD, SUITE 316A",VAN NUYS,91405,8183064520,550006611,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193540,"GREEN HILLS HOSPICE, INC.","121 W LEXINGTON DR, STE 305A",GLENDALE,91203,8183868622,550006612,Open,Hospice,,,,22,5,37500,0,37500,-42088
2024,2026-01-16T17:15:21Z,406193541,"INSPIRED HOSPICE CARE, INC","21044 SHERMAN WAY, SUITE 212",CANOGA PARK,91303,(951) 900-1577,550006614,Open,Hospice,,,,1,85,,,,
2024,2026-01-16T17:15:21Z,406193542,TOP QUALITY HOSPICE & PALLIATIVE CARE INC,"14545 FRIAR ST, SUITE 292",VAN NUYS,91411,818-747-9444,550006615,Closed,Hospice,,,,24,20,824780,233399,1058179,264777
2024,2026-01-16T17:15:21Z,406193543,"ANGEL PATHWAY HOSPICE, INC.","5300 SANTA MONICA BLVD, SUITE 204",LOS ANGELES,90029,3236457275,550006598,Open,Hospice,,,,9,46,133072,768861,901933,231740
2024,2026-01-16T17:15:21Z,406193545,"ROYAL HOLLYWOOD HEALTHCARE, INC.","5068 HOLLYWOOD BLVD, SUITE A",LOS ANGELES,90027,323-660-0055,550006477,Open,Home Health Agency,Investor - Corporation,,413,,,,,,
2024,2026-01-16T17:15:21Z,406193546,"AVIOR HOSPICE CARE, INC","927 W OLIVE AVE, SUITE C",BURBANK,91506,747-477-1571,550006618,Open,Hospice,,,,10,44,161023,1087101,1248124,187410
2024,2026-01-16T17:15:21Z,406193548,"LEGACY HOME HEALTH SERVICE, INC","10201 RIVERSIDE DR, UNIT 202",TOLUCA LAKE,91602,(747)900-9263,550006479,Open,Home Health Agency,Investor - Corporation,,793,,,,,,
2024,2026-01-16T17:15:21Z,406193550,"LA PRIME HOME HEALTH, INC.","12444 VICTORY BLVD, SUITE 215",NORTH HOLLYWOOD,91606,747-279-4367,550006476,Open,Home Health Agency,Investor - Corporation,0,6038,,,,,,
2024,2026-01-16T17:15:21Z,406193551,"BELMONT HOSPICE & PALLIATIVE CARE, INC","19634 VENTURA BLVD, STE 221",TARZANA,91356,747-777-6559,550006583,Open,Hospice,,,,1,71,45960,1789254,1835214,31013
2024,2026-01-16T17:15:21Z,406193552,CARE PARTNERS HOSPICE INC,"14545 FRIAR ST, SUITE 238",VAN NUYS,91411,8182858157,550006593,Open,Hospice,,,,8,21,42358,481728,1034848,162240
2024,2026-01-16T17:15:21Z,406193553,"COUNTRY CLUB HOSPICE, INC.","3089 N LIMA ST, SUITE D",BURBANK,91504,(747) 200-4175,550006582,Open,Hospice,,,,0,12,,504288,504288,26387
2024,2026-01-16T17:15:21Z,406193555,"CRYSTAL LIGHT HOSPICE, INC.","1817 W AVENUE K, UNIT 201",LANCASTER,93534,(661) 825-0205,550006577,Open,Hospice,,,,21,19,6317,779448,780686,-21461
2024,2026-01-16T17:15:21Z,406193562,FIRST RESPONSE HOSPICE CARE,"6320 VAN NUYS BLVD, SUITE 409",VAN NUYS,91401,(747) 836-8877,550006599,Open,Hospice,,,,38,1,1539786,45850,1585636,22074
2024,2026-01-16T17:15:21Z,406193564,"GANA HOSPICE, INC.","200 GLENOAKS BLVD, STE 103",GLENDALE,91202,(818) 296-9634,550006581,Open,Hospice,,,,,51,0,1550938,1687433,246800
2024,2026-01-16T17:15:21Z,406193566,"GLORIA HOSPICE, INC.","14640 VICTORY BLVD, SUITE 207",VAN NUYS,91411,(323)591-0092,550006579,Open,Hospice,,,,15,20,298604,528163,826767,196281
2024,2026-01-16T17:15:21Z,406193568,"KINDNESS HOSPICE CARE, INC.","12444 VICTORY BLVD, SUITE 208",NORTH HOLLYWOOD,91606,7472050546,550006597,Open,Hospice,,,,63,99,584066,4722776,5306842,581935
2024,2026-01-16T17:15:21Z,406193570,RESOLUTE HOME HEALTH CARE INC.,"715 N CENTRAL AVE, STE 218",GLENDALE,91203,7473453833,550006831,Open,Home Health Agency,Investor - Corporation,,4589,,,,,,
2024,2026-01-16T17:15:21Z,406193571,"OMNIA HOSPICE, INC.","8953 WOODMAN AVE, SUITE 209",ARLETA,91331,747-282-1530,550006580,Open,Hospice,,,,,60,,2344465,2344465,186353
2024,2026-01-16T17:15:21Z,406193572,PRECISE HOSPICE INC.,"1720 E WASHINGTON BLVD, SUITE 224",PASADENA,91104,909-247-1433,550006600,Open,Hospice,,,,3,37,156546,1331099,1487645,939770
2024,2026-01-16T17:15:21Z,406193573,"PROSPER HEALTH SERVICES, INC.","6005 VINELAND AVE, SUITE 210",NORTH HOLLYWOOD,91606,8185700165,550006596,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193574,USA VALLEY HOSPICE INC,"12501 CHANDLER BLVD, SUITE 106",VALLEY VILLAGE,91607,8188750707,550006592,Open,Hospice,,,,,25,,357082,435855,74726
2024,2026-01-16T17:15:21Z,406193577,BRAVO HOSPICE AND PALLIATIVE CARE,"18531 ROSCOE BLVD, SUITE 204",NORTHRIDGE,91324,8186424449,550006487,Open,Hospice,,,,5,131,65170,3205897,3349888,234535
2024,2026-01-16T17:15:21Z,406193578,"CA HOSPICE CARE, INC","8133 SAN FERNANDO RD, SUITE B2",SUN VALLEY,91352,818-457-1372,550006498,Open,Hospice,,,,21,34,319248,910931,587258,-3465
2024,2026-01-16T17:15:21Z,406193579,"CARE FROM THE HEART HOSPICE, LLC","260 S ORANGE ST, SUITE 11",ESCONDIDO,92025,619) 780-2764,550006472,Open,Hospice,,,,,39,,198745,202690,-80109
2024,2026-01-16T17:15:21Z,406193587,"GOOD DAY HOME HEALTH CARE, INC","9608 VAN NUYS BLVD, SUITE 207",PANORAMA CITY,91402,818-830-8448,550004800,Open,Home Health Agency,Investor - Corporation,,3456,,,,,,
2024,2026-01-16T17:15:21Z,406193588,ETERNAL HOPE HOSPICE INC,7416 FOOTHILL BLVD,TUJUNGA,91042,8188754090,550006500,Open,Hospice,,,,,15,,232022,232022,232022
2024,2026-01-16T17:15:21Z,406193589,FIRST PRIORITY HOSPICE INC,14545 FRIAR ST,VAN NUYS,91411,818-285-8844,550006483,Open,Hospice,,,,3,54,66221,2005146,2083586,-23978
2024,2026-01-16T17:15:21Z,406193590,FRIEDEN HOSPICE CARE,"6308 WOODMAN AVE, SUITE 207",VAN NUYS,91401,(818) 538-5303,550006486,Open,Hospice,,,,2,5,77226,101576,178802,598
2024,2026-01-16T17:15:21Z,406193592,GEMS HOSPICE AND PALLIATVE CARE INC,"100 W BROADWAY, SUITE 257",GLENDALE,91210,8189189215,550006457,Open,Hospice,,,,,23,,352213,352213,218686
2024,2026-01-16T17:15:21Z,406193594,"VALLEY OF PEACE HOSPICE, INC.","14640 VICTORY BLVD, UNIT 202B",VAN NUYS,91411,(818)582-3613,550006594,Open,Hospice,,,,0,8,,94430,440631,-193136
2024,2026-01-16T17:15:21Z,406193595,"GMG HOSPICE AND PALLIATIVE CARE, INC.","3428 OCEAN VIEW BLVD, SUITE F",GLENDALE,91208,818-369-7951,550006482,Open,Hospice,,,,4,69,39576,2219829,2259405,1364373
2024,2026-01-16T17:15:21Z,406193596,ALAMEDA HOME HEALTH CARE INC,"639 S GLENWOOD Pl, UNIT 119",BURBANK,91506,820-600-9800,550006896,Open,Home Health Agency,Investor - Corporation,0,2069,,,,,,
2024,2026-01-16T17:15:21Z,406193598,"INTEGRAL HOME HEALTH CARE, INC.","14547 TITUS ST, SUITE 203",PANORAMA CITY,91402,626-921-6167,550006835,Open,Home Health Agency,Investor - Corporation,0,1894,,,,,,
2024,2026-01-16T17:15:21Z,406193599,"OAK TREE HOME HEALTH, INC.","13609 VICTORY BLVD, STE 131",VAN NUYS,91401,8182817946,550006851,Open,Home Health Agency,Investor - Corporation,,4046,,,,,,
2024,2026-01-16T17:15:21Z,406193600,VALLEY CREEK HOME HEALTH,"6005 VINELAND AVE, SUITE 214",NORTH HOLLYWOOD,91606,81865000496,550006850,Open,Home Health Agency,Investor - Corporation,,341,,,,,,
2024,2026-01-16T17:15:21Z,406193601,YES TO CARE,"5300 SANTA MONICA BLVD, SUITE 217",LOS ANGELES,90029,8184304450,550006830,Open,Home Health Agency,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193602,"GREEN WAY HOSPICE, INC.","7630 VINELAND AVE, SUITE 210A",SUN VALLEY,91352,7472122360,550006453,Open,Hospice,,,,,20,,505517,816116,78789
2024,2026-01-16T17:15:21Z,406193603,"HOSPICE CARE, INC.","15826 VENTURA BLVD, SUITE 223",ENCINO,91436,747-666-0603,550006497,Open,Hospice,,,,0,74,0,1448573,1876282,282825
2024,2026-01-16T17:15:21Z,406193604,"VIBRANT HOSPICE CARE, INC.","6931 VAN NUYS BLVD, STE 331",VAN NUYS,91405,(818) 649-3026,550006545,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193605,GENTLE CARE HOSPICE SERVICES CORP.,"490 S ROSEMEAD BLVD, STE 3",PASADENA,91107,626-550-0615,550006527,Open,Hospice,,,,14,55,837742,2894975,3732717,704231
2024,2026-01-16T17:15:21Z,406193606,"MISSION HOME CARE SERVICES, INC.","512 E WILSON AVE, STE 402",GLENDALE,91206,(818)968-4446,550007089,Open,Home Health Agency,Investor - Corporation,,2047,,,,,,
2024,2026-01-16T17:15:21Z,406193610,BEST CARE UNLIMITED HOME HEALTH,"13425 VENTURA BLVD, STE 303",SHERMAN OAKS,91423,(818)290-3858,550006489,Open,Home Health Agency,Investor - Corporation,,768,,,,,,
2024,2026-01-16T17:15:21Z,406193613,"PURIFIED HOSPICE, INC.","14550 ARCHWOOD ST, SUITE 104",VAN NUYS,91405,8188255556,550006925,Open,Hospice,,,,23,0,23,,23,-520
2024,2026-01-16T17:15:21Z,406193614,"ADVANCE HOSPICE AND PALLIATIVE CARE, INC.","14545 FRIAR ST, SUITE 266",VAN NUYS,91411,(818) 396-5341,550006662,Open,Hospice,,,,0,34,,430336,646980,50488
2024,2026-01-16T17:15:21Z,406193617,UNSURPASSED HOSPICE INC,"14545 FRIAR ST, SUITE 202X",VAN NUYS,91411,818-691-3006,550006664,Open,Hospice,,,,12,27,136179,635396,771575,129483
2024,2026-01-16T17:15:21Z,406193622,HUMANE LOVE HOSPICE,"14545 FRIAR ST, SUITE 205B",VAN NUYS,91411,8183868324,550006868,Open,Hospice,,,,1,51,0,1116280,1116280,818390
2024,2026-01-16T17:15:21Z,406193623,"VEECARE HOSPICE CARE, INC.","5236 COLODNY DR, SUITE 206D",AGOURA HILLS,91301,747-777-5993,550006901,Closed,Hospice,,,,,43,,1850000,1850000,232000
2024,2026-01-16T17:15:21Z,406193625,"ALESYA HOSPICE, INC.",8121 FOOTHILL BLVD,SUNLAND,91040,626-741-1880,550006926,Open,Hospice,,,,7,29,102890,334630,437520,37510
2024,2026-01-16T17:15:21Z,406193626,"AGA ANGELS HOSPICE, INC.","11791 SHERMAN WAY, UNIT A",NORTH HOLLYWOOD,91605,888-398-3256,550006928,Open,Hospice,,,,31,81,1084069,2561105,3645174,67849
2024,2026-01-16T17:15:21Z,406193628,HOSPICE OF THE EAST AND PALLIATIVE CARE INC.,"11911 ARTESIA BLVD, SUITE 206A",CERRITOS,90701,5624741099,550006456,Open,Hospice,,,,0,17,,29446,29446,-250739
2024,2026-01-16T17:15:21Z,406193632,LOVING HANDS HOSPICE,"401 N BRAND BLVD, SUITE 230",GLENDALE,91203,7472030016,550006471,Open,Hospice,,,,5,48,54404,1154162,1209227,401
2024,2026-01-16T17:15:21Z,406193634,PERPETUAL HELP HOSPICE. INC.,"7108 DE SOTO AVE, SUITE 204B",CANOGA PARK,91303,8183256065,550006451,Open,Hospice,,,,4,55,48792,1167559,1216351,-161579
2024,2026-01-16T17:15:21Z,406193635,"PINNACLE CARE HOSPICE, INC.","6934 CANBY AVE, SUITE 111",RESEDA,91335,8188398797,550006469,Open,Hospice,,,,0,24,0,33480271,46709654,46709654
2024,2026-01-16T17:15:21Z,406193640,"SHARE THE CARE HOSPICE, INC.","14545 FRIAR ST, SUITE 180",VAN NUYS,91411,(818) 387-8597,550006490,Open,Hospice,,,,,10,,251943,392929,32876
2024,2026-01-16T17:15:21Z,406193641,"SIGNATURE HOSPICE, INC.","11712 MOORPARK ST, SUITE 202B",STUDIO CITY,91604,747-300-3457,550006492,Open,Hospice,,,,4,37,77800,755231,833031,193167
2024,2026-01-16T17:15:21Z,406193642,"STELLA HOSPICE, INC.","1241 S GLENDALE AVE, SUITE 202D",GLENDALE,91205,(747) 282-1787,550006491,Open,Hospice,,,,,51,,2613895,2618428,126825
2024,2026-01-16T17:15:21Z,406193643,VANA HOSPICE. INC.,"11755 VICTORY BLVD, SUITE 210",NORTH HOLLYWOOD,91606,818-261-0854,550006470,Open,Hospice,,,,4,172,333022,4159382,4492404,417081
2024,2026-01-16T17:15:21Z,406193644,"ANGELES FAMILY HOSPICE CARE, INC.","2505 FOOTHILL BLVD, SUITE E",LA CRESCENTA,91214,747-255-7063,550006663,Closed,Hospice,,,,,109,,2838776,2838776,-12951
2024,2026-01-16T17:15:21Z,406193645,"HEAVENLY LOVE HOSPICE, INC.","183 N HILL AVE, SUITE 202",PASADENA,91106,(626) 469-0962,550006929,Open,Hospice,,,,25,61,631215,2971548,3602763,167835
2024,2026-01-16T17:15:21Z,406193647,A & T HOSPICE,"401 N BRAND BLVD, SUITE 240",GLENDALE,91203,424 234-2121,550006930,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193651,"SILVER PALM HOSPICE, INC.","3130 FOOTHILL BLVD, UNIT 5",LA CRESCENTA,91214,818-369-7295,550006934,Open,Hospice,,,,2,35,3587,755709,759296,-47227
2024,2026-01-16T17:15:21Z,406193652,"RMG HOSPICE CARE, INC.","6410 VAN NUYS BLVD, SUITE F201",VAN NUYS,91401,7472854499,550006869,Open,Hospice,,,,,0,,0,,-3560
2024,2026-01-16T17:15:21Z,406193654,CHOSEN HOSPICE CARE,"7122 RESEDA BLVD, SUITE 205",RESEDA,91335,(818) 751-2288,550006857,Open,Hospice,,,,,6,,0,21269,-159501
2024,2026-01-16T17:15:21Z,406193656,CLEAR CREEK HOSPICE CARE,"7122 RESEDA BLVD, SUITE 203",RESEDA,91335,818-732-9573,550006883,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193657,"CONFORTO HOSPICE, INC.","21151 S WESTERN AVE, SUITE 143",TORRANCE,90501,310-328-0888,550006920,Open,Hospice,,,,0,31,0,312085,312085,53544
2024,2026-01-16T17:15:21Z,406193663,"EXCLUSIVE HOSPICE CARE, INC.","17327 VENTURA BLVD, SUITE 310",ENCINO,91316,424-388-8808,550006879,Open,Hospice,,,,,57,,2272737,2272737,43494
2024,2026-01-16T17:15:21Z,406193668,"HEARTFUL HOSPICE CARE, INC.","2500 E FOOTHILL BLVD, SUITE 206",PASADENA,91107,8187959269,550006886,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193668,"HEARTFUL HOSPICE CARE, INC.","2500 E FOOTHILL BLVD, SUITE 206",PASADENA,91107,(818)795-9269,550006886,Open,Hospice,,,,0,59,0,119459,135463,6819
2024,2026-01-16T17:15:21Z,406193669,"HOSPICE OF SERENE CARE, INC.","7311 VAN NUYS BLVD, UNIT 16",VAN NUYS,91405,(747) 205-1369,550006888,Open,Hospice,,,,,27,,595474,595474,115539
2024,2026-01-16T17:15:21Z,406193674,"HP HOSPICE CARE, INC.","427 W COLORADO ST, SUITE 207",GLENDALE,91204,818-937-9245,550006884,Open,Hospice,,,,14,105,374871,2706382,3081253,422674
2024,2026-01-16T17:15:21Z,406193678,"PRO-MED HEALTH HOSPICE, INC.","3171 LOS FELIZ BLVD, SUITE 200A",LOS ANGELES,90039,(323) 486-7139,550006887,Open,Hospice,,,,2,22,82187,327831,410018,41851
2024,2026-01-16T17:15:21Z,406193679,"PRO-MED HOSPICE, INC.","6621 VAN NUYS BLVD, UNIT 108",VAN NUYS,91405,818-852-9718,550006922,Open,Hospice,,,,26,9,524572,121315,645637,138117
2024,2026-01-16T17:15:21Z,406193681,VITALITY FIRST HOME HEALTH CARE,"5250 LANKERSHIM BLVD., STE 540",NORTH HOLLYWOOD,91601,818.213.3970,550007475,Open,Home Health Agency,Investor - Partnership,,2937,,,,,,
2024,2026-01-16T17:15:21Z,406193685,"ST. JAMES HOSPICE, INC.","14545 FRIAR ST, SUITE 205",VAN NUYS,91411,323-645-1141,550006881,Open,Hospice,,,,,33,,568819,590719,179345
2024,2026-01-16T17:15:21Z,406193686,SUBLIME HOSPICE,"8925 SEPULVEDA BLVD, SUITE 240B",NORTH HILLS,91343,(747) 214-4428,550006937,Open,Hospice,,,,23,97,1466981,1278354,2745335,541849
2024,2026-01-16T17:15:21Z,406193687,TS COMPASSION HOSPICE & PALLIATIVE CARE INC,"14545 FRIAR ST, SUITE 233",VAN NUYS,91411,818-399-1314,550006871,Open,Hospice,,,,0,107,,2485872,2647505,375481
2024,2026-01-16T17:15:21Z,406193688,STARLIGHT HOSPICE,"4119 W BURBANK BLVD, SUITE 201",BURBANK,91505,(323) 282-7679,550006872,Open,Hospice,,,,,21,,512069,512069,53165
2024,2026-01-16T17:15:21Z,406193689,"AVANT CARE HOSPICE, INC.",6427 W 87TH ST,LOS ANGELES,90045,3103880686,550006514,Open,Hospice,,,,,,,,,
2024,2026-01-16T17:15:21Z,406193690,"ASERENITY HOSPICE AND PALLIATIVE CARE, INC.","9017 RESEDA BLVD, STE 211",NORTHRIDGE,91324,818-809-3188,550006544,Open,Hospice,,,,1,16,15502,453622,469124,2074
2024,2026-01-16T17:15:21Z,406193692,S&G HOSPICE INC,"3171 LOS FELIZ BLVD, STE 315",LOS ANGELES,90039,(323) 990-9960,550006529,Open,Hospice,,,,12,64,900354,900354,1800708,38036
