state,facid,npi,hcai_id,license_number,facility_name,business_name,contact_email,license_status,license_effective_date,license_expiration_date,address,city,zip,county,phone,lat,lng,category_name,category_code,data_date,exported_at,source_file
CA,630013088,,406197601,550001739,ROZE ROOM HOSPICE OF SAN GABRIEL VALLEY,"ROYZ, INC.",LBORDEN@ROZEROOMHOSPICE.ORG,ACTIVE,11/29/2025,11/28/2027,"2700 E FOOTHILL BLVD, SUITE 200",PASADENA,91107,LOS ANGELES,(626) 446-7673,34.149357,-118.0947465,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021408,,,550007588,S AND N HOSPICE INC,S AND N HOSPICE INC,SANDNHOSPICE@GMAIL.COM,ACTIVE,12/14/2023,12/13/2025,"2500 E FOOTHILL BLVD, SUITE 512",PASADENA,91107,LOS ANGELES,(626) 486-2034,34.149793,-118.098429,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630027171,,,550009515,SAFETY LIFE HOME HEALTH CARE,SAFETY LIFE HOME HEALTH CARE,SAFETYLIFEHH@GMAIL.COM,ACTIVE,05/20/2025,11/19/2025,"2500 E FOOTHILL BLVD, SUITE 415",PASADENA,91107,LOS ANGELES,(310) 980-2966,34.14938098,-118.097983,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630016791,1851742308,406190637,550004143,"SAINT RITA HOME HEALTH CARE, INC.","SAINT RITA HOME HEALTH CARE, INC.",SAINTRITAHHC@GMAIL.COM,ACTIVE,02/09/2025,02/08/2026,"171 N ALTADENA DR, SUITE 225",PASADENA,91107,LOS ANGELES,(626) 714-7364,34.148934,-118.0988955,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630022283,,406195116,550007592,SANITY HOSPICE INC,SANITY HOSPICE INC,SANITYHOSPICE@GMAIL.COM,ACTIVE,12/21/2023,12/20/2025,"133 N ALTADENA DR, UNIT 225",PASADENA,91107,LOS ANGELES,(818) 514-6835,34.14843102,-118.099025,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020148,,406190328,550005928,SOLID CARE HOSPICE AND PALLIATIVE SERVICES INC,SOLID CARE HOSPICE AND PALLIATIVE SERVICES INC,SOLIDCAREHOSPICE@GMAIL.COM,ACTIVE,12/10/2024,12/09/2026,"171 N ALTADENA DR, SUITE 210",PASADENA,91107,LOS ANGELES,(626) 603-0707,34.148934,-118.0988955,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630014213,1750769980,406198396,550002609,"ST. ELIZABETH HOSPICE CARE, INC.","ST. ELIZABETH HOSPICE CARE, INC.",,ACTIVE,07/27/2023,07/26/2025,3829 E SIERRA MADRE BLVD,PASADENA,91107,LOS ANGELES,(626) 510-6770,34.162587,-118.069047,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630015419,1447666995,406198220,550003211,"ST. VINCENT HOSPICE SERVICES, INC","ST. VINCENT HOSPICE SERVICES, INC",STVINCENT3777@GMAIL.COM,ACTIVE,08/25/2025,08/24/2027,"420 S ROSEMEAD BLVD, SUITE D & E",PASADENA,91107,LOS ANGELES,(626) 796-1922,34.139277,-118.073061,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025842,,406190266,550008954,STARLIGHT HOME HEALTH INC,STARLIGHT HOME HEALTH INC,STARLIGHTHHC@GMAIL.COM,ACTIVE,12/20/2024,12/19/2025,"133 N ALTADENA DR, SUITE 302",PASADENA,91107,LOS ANGELES,(626) 313-3411,34.148529,-118.0992195,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024058,,406195482,550008057,"SUMMA HOME HEALTH CARE, INC.","SUMMA HOME HEALTH CARE, INC.",SUMMAHHC@GMAIL.COM,ACTIVE,07/01/2025,06/30/2026,"2500 E FOOTHILL BLVD, UNIT 417",PASADENA,91107,LOS ANGELES,(888) 228-9590,34.149384,-118.097973,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025488,,406198947,550008559,"SUNLIGHT HOME HEALTH, INC.","SUNLIGHT HOME HEALTH, INC.",SUNLIGHTHOMEHEALTHINC@GMAIL.COM,ACTIVE,05/30/2025,05/29/2026,"171 N ALTADENA DR, SUITE 280",PASADENA,91107,LOS ANGELES,(626) 663-2727,34.148934,-118.0988955,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630017718,,406192212,550005171,"TENDER LOVING HOSPICE CARE, INC.","TENDER LOVING HOSPICE CARE, INC.",TLHOSPICE@YAHOO.COM,ACTIVE,06/10/2024,12/13/2025,"2500 E FOOTHILL BLVD, SUITE 204",PASADENA,91107,LOS ANGELES,(323) 721-1164,34.14938098,-118.097983,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024342,,406195980,550008316,"TRANQUIL HOME HEALTH, INC","TRANQUIL HOME HEALTH, INC",TRANQUILHH@GMAIL.COM,ACTIVE,01/09/2025,01/08/2026,"40 N ALTADENA DR, SUITE 220",PASADENA,91107,LOS ANGELES,(800) 718-9877,34.14654,-118.0981035,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025231,,406190040,550008699,UNITED HOME HEALTH CARE AGENCY,UNITED HOME HEALTH CARE AGENCY,UNITEDHOME.HCA@GMAIL.COM,ACTIVE,07/28/2025,07/27/2026,"171 N ALTADENA DR, SUITE 222",PASADENA,91107,LOS ANGELES,(818) 888-1114,34.148934,-118.0988955,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021443,,406193791,550006849,VIRTUE HOSPICE CARE,VIRTUE HOSPICE CARE,VIRTUEHOSPICECARE1@GMAIL.COM,ACTIVE,09/20/2025,09/19/2027,"416 S ROSEMEAD BLVD, SUITE D",PASADENA,91107,LOS ANGELES,(626) 631-6096,34.13987,-118.073197,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630015431,,406198186,550003350,"COMFORT HOSPICE, INC.","COMFORT HOSPICE, INC.",INFO@COMFORTHOSPICEINC.COM,ACTIVE,12/28/2023,12/27/2025,1635 CHELSEA RD,SAN MARINO,91108,LOS ANGELES,(626) 234-2390,34.111863,-118.125324,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021553,,406197325,550006769,"PEACEFUL JOURNEY HOSPICE CARE, INC.","PEACEFUL JOURNEY HOSPICE CARE, INC.",PEACEFULJOURNEYHOSPICE@GMAIL.COM,ACTIVE,09/02/2023,09/01/2025,"2060 HUNTINGTON DR, SUITE 9B",SAN MARINO,91108,LOS ANGELES,(626) 313-3131,34.12050801,-118.108818,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025080,,406196805,550008348,"1ST SOLUTION HOME HEALTH, INC.","1ST SOLUTION HOME HEALTH, INC.,",FIRSTSOLUTIONHH@GMAIL.COM,ACTIVE,01/25/2025,01/24/2026,"1314 W GLENOAKS BLVD, SUITE 106",GLENDALE,91201,LOS ANGELES,(800) 913-9920,34.1664581,-118.2835553,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630011951,1396900890,406197321,550000928,ACACIA HOME HEALTH SERVICES,"QUALITY CARE HOME HEALTH SERVICES, INC.",ALEX@ACACIAHEALTH.NET,ACTIVE,03/17/2025,03/16/2026,"1616 VICTORY BLVD, SUITE 205",GLENDALE,91201,LOS ANGELES,(818) 241-2200,34.15995,-118.299186,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025225,,406197142,550008600,"ALFA HOME HEALTH, INC.",ALFA HOME HEALTH INC,ALFAHOMEHEALTHINC@GMAIL.COM,ACTIVE,05/11/2025,05/10/2026,"1314 W GLENOAKS BLVD, SUITE 106B",GLENDALE,91201,LOS ANGELES,(818) 565-8008,34.1664581,-118.2835553,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018081,1558852418,406191702,550004693,ALPHA HOME HEALTH AGENCY,ALPHA HOME HEALTH AGENCY,INFO@ALPHAHOMECAREAGENCY.COM,ACTIVE,04/16/2025,04/15/2026,"1220 W GLENOAKS BLVD, SUITE 201",GLENDALE,91201,LOS ANGELES,(747) 609-1000,34.165386,-118.282302,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630017376,1306379383,406191407,550004502,ANGEL OF MERCY HOME HEALTH CARE,ANGEL OF MERCY HOME HEALTH CARE,ANGELOFMERCYHHC@GMAIL.COM,ACTIVE,10/03/2025,12/13/2025,"1110 SONORA AVE, SUITE 102",GLENDALE,91201,LOS ANGELES,(818) 937-9440,34.168617,-118.2849525,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020042,,406195976,550006171,"ANGELS PROTECTION HOSPICE, INC.","ANGELS PROTECTION HOSPICE, INC.",ANGELS@ANGELSPROTECTIONHOSPICE.COM,ACTIVE,03/26/2025,03/25/2027,"1616 VICTORY BLVD, SUITE 103",GLENDALE,91201,LOS ANGELES,(747) 215-6404,34.15995,-118.299186,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026602,,,550009144,ANNE HOME HEALTH CARE,ANNE HOME HEALTH CARE,ANNEHEALTHC@GMAIL.COM,ACTIVE,05/21/2025,05/20/2026,"1930 W GLENOAKS BLVD, SUITE 6",GLENDALE,91201,LOS ANGELES,(818) 800-0617,34.174476,-118.2949425,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019390,,406195914,550006202,"APPROVED HOSPICE CARE, INC","APPROVED HOSPICE CARE, INC",APPHOSPICE9@GMAIL.COM,ACTIVE,07/01/2024,06/30/2026,"1616 VICTORY BLVD, SUITE 203",GLENDALE,91201,LOS ANGELES,(747) 212-1515,34.15995,-118.299186,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026615,,,,"ARED HOME HEALTH CARE, INC.",,AREDHOMEHEALTHCARE@GMAIL.COM,,,,1522 W GLENOAKS BLVD,GLENDALE,91201,LOS ANGELES,(818) 530-3333,34.16880228,-118.2867635,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020654,,406197195,550006442,"ASTRA HOSPICE SERVICES, INC","ASTRA HOSPICE SERVICES, INC",ASTRAHOSPICESERVICES@GMAIL.COM,ACTIVE,08/19/2025,05/27/2027,"1915 WEST GLENOAKS BOULEVARD, SUITE 102",GLENDALE,91201,LOS ANGELES,(818) 343-4144,34.17453646,-118.2938474,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026720,,,550009276,ASTRO HOME HEALTH,ASTRO HOME HEALTH,ASTROHHINC@GMAIL.COM,ACTIVE,07/13/2025,07/12/2026,"6618 SAN FERNANDO RD, SUITE 208",GLENDALE,91201,LOS ANGELES,(747) 254-0707,34.169436,-118.292571,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026884,,,550009789,AVANT-GARDE HEALTH CARE,AVANT-GARDE HEALTH CARE,AVANTGARDEHH@GMAIL.COM,ACTIVE,09/21/2025,03/20/2026,"1110 SONORA AVE, SUITE 104",GLENDALE,91201,LOS ANGELES,(844) 866-9096,34.168617,-118.2849525,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021701,,406193887,550007141,"BRIGHT PALLIATIVE AND HOSPICE, INC.","BRIGHT PALLIATIVE AND HOSPICE, INC.",BRIGHTPH@YAHOO.COM,ACTIVE,11/10/2025,11/09/2027,"1314 W GLENOAKS BLVD, SUITE 202",GLENDALE,91201,LOS ANGELES,(747) 744-1001,34.1664581,-118.2835553,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026581,,,550009292,CARE IN STYLE HOME HEALTH CARE,CARE IN STYLE HOME HEALTH CARE,CAREINSTYLEHHC@GMAIL.COM,ACTIVE,08/02/2025,08/01/2026,"6618 SAN FERNANDO RD, SUITE 202",GLENDALE,91201,LOS ANGELES,(747) 424-4199,34.169436,-118.292571,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021970,,406195589,550007430,CELESTINE HOME HEALTH CARE INC,CELESTINE HOME HEALTH CARE INC,CELESTINEHOMEHEALTHCARE@GMAIL.COM,ACTIVE,12/09/2024,12/08/2025,"6618 SAN FERNANDO RD, UNIT 203",GLENDALE,91201,LOS ANGELES,(818) 858-2837,34.16944001,-118.292591,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630016512,1326403163,406190834,550004186,"CENTRAL HOSPICE, INC.","CENTRAL HOSPICE, INC.",CENTRALHOSPICE@GMAIL.COM,ACTIVE,01/18/2024,01/17/2026,"1110 SONORA AVE, SUITE 212",GLENDALE,91201,LOS ANGELES,(818) 951-8400,34.168617,-118.2849525,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630021478,,406193654,550006857,CHOSEN HOSPICE CARE,CHOSEN HOSPICE CARE,CHOSENHOSPICE@GMAIL.COM,ACTIVE,09/23/2025,09/22/2027,1737 VICTORY BLVD,GLENDALE,91201,LOS ANGELES,(818) 751-2288,34.16233701,-118.301147,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024156,,406195829,550007943,"CLEAR SKY HOME HEALTH CARE, INC.","CLEAR SKY HOME HEALTH CARE, INC.",CLEARSKYHOMEHEALTH@GMAIL.COM,ACTIVE,04/06/2025,04/05/2026,"1915 W GLENOAKS BLVD, SUITE 201A",GLENDALE,91201,LOS ANGELES,(818) 538-7418,34.174575,-118.2939345,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630013672,1285903336,406197804,550002187,"COMMUNITY PROFESSIONAL HOSPICE CARE, LLC","COMMUNITY PROFESSIONAL HOSPICE CARE, LLC",CPHOSPICE@GMAIL.COM,ACTIVE,12/27/2024,12/26/2026,"1807 W GLENOAKS BLVD, SUITE 205",GLENDALE,91201,LOS ANGELES,(818) 781-1916,34.173045,-118.2916665,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630017720,1477069078,406191608,550004641,"CONCIERGE HOME CARE, INC.","CONCIERGE HOME CARE, INC.",CONCIERGEHOMECAREINC@GMAIL.COM,ACTIVE,04/13/2025,04/12/2026,"1110 SONORA AVE, SUITE 101",GLENDALE,91201,LOS ANGELES,(818) 588-4948,34.168617,-118.2849525,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,980002475,,406196690,980001580,"CONSTANT CARE HOME HEALTH AGENCY, INC.","CONSTANT CARE HOME HEALTH AGENCY, INC.",CONSTANTCAREHHA@YAHOO.COM,ACTIVE,01/21/2025,01/20/2026,"1243 W GLENOAKS BLVD, SUITE A",GLENDALE,91201,LOS ANGELES,(818) 246-1133,34.16625099,-118.282522,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026577,,,550009983,"EDAR HOME HEALTH CARE, INC.","EDAR HOME HEALTH CARE, INC.",EDARHOMEHEALTHCARE@GMAIL.COM,ACTIVE,10/08/2025,04/07/2026,"1524 W GLENOAKS BLVD, SUITE C",GLENDALE,91201,LOS ANGELES,(626) 500-0005,34.168644,-118.2869235,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630017015,,406191775,550004874,"EMBER HOME HEALTH, INC.","EMBER HOME HEALTH, INC.",EMBERHHINC@GMAIL.COM,ACTIVE,04/05/2025,04/04/2026,"1110 SONORA AVENUE, SUITE 106",GLENDALE,91201,LOS ANGELES,(818) 839-0397,34.168617,-118.2849525,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630024454,,406195493,550008130,EXCLUSIVE CHOICE HOME HEALTHCARE INC.,EXCLUSIVE CHOICE HOME HEALTHCARE INC.,,ACTIVE,08/18/2025,08/17/2026,"1228 W GLENOAKS BLVD, UNIT A",GLENDALE,91201,LOS ANGELES,(747) 240-6905,34.16544,-118.2825045,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630022824,,406195581,550007615,FAST DOC HOME HEALTH INC,FAST DOC HOME HEALTH INC,FASTDOCHOMEHEALTH@GMAIL.COM,ACTIVE,12/22/2024,12/21/2025,"1314 W GLENOAKS BLVD, SUITE 101A",GLENDALE,91201,LOS ANGELES,(424) 421-2696,34.1664581,-118.2835553,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026360,,,550009501,FIFTH DOC HOME HEALTH CARE,FIFTH DOC HOME HEALTH CARE,FIFTHDOCHOMEHEALTH@GMAIL.COM,ACTIVE,03/24/2025,09/23/2025,"440 WESTERN AVE, UNIT 105",GLENDALE,91201,LOS ANGELES,(626) 594-9079,34.16292526,-118.2982532,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630023759,,406196537,550008152,"FIRST DOC HOME HEALTH, INC.","FIRST DOC HOME HEALTH, INC.",FIRSTDOCHC@YAHOO.COM,ACTIVE,08/30/2025,08/29/2026,"440 WESTERN AVE, SUITE 102",GLENDALE,91201,LOS ANGELES,(870) 888-0888,34.16292526,-118.2982532,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019017,1447810668,406192501,550005296,"GLENOAKS HOME HEALTH, INC.","GLENOAKS HOME HEALTH, INC.",GLENOAKSHOMEHEALTH@GMAIL.COM,ACTIVE,02/11/2025,02/10/2026,"1524 W GLENOAKS BLVD, SUITE A",GLENDALE,91201,LOS ANGELES,(818) 246-2121,34.168644,-118.2869235,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025212,,406196820,550008350,"GRANDVIEW HOME HEALTH CARE, INC.","GRANDVIEW HOME HEALTH CARE, INC.",GRANDVIEWHOMEHEALTH@GMAIL.COM,ACTIVE,01/20/2025,01/19/2026,"1220 W GLENOAKS BLVD, SUITE 104",GLENDALE,91201,LOS ANGELES,(747) 300-0814,34.165386,-118.282302,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026050,,,550009580,GRATITUDE HOME HEALTH CARE INC.,GRATITUDE HOME HEALTH CARE INC.,GRATITUDEHHCARE@GMAIL.COM,ACTIVE,05/19/2025,11/18/2025,"1522 W GLENOAKS BLVD, SUITE D",GLENDALE,91201,LOS ANGELES,(747) 474-3030,34.16880228,-118.2867635,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026047,,,550009619,HALO HOME HEALTH CARE INC,HALO HOME HEALTH CARE INC,HALOHHCAREINC@GMAIL.COM,ACTIVE,06/13/2025,12/12/2025,"1522 W GLENOAKS BLVD, SUITE E",GLENDALE,91201,LOS ANGELES,(747) 305-2888,34.16880228,-118.2867635,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018383,,406192230,550005226,"HOLISTIC HOSPICE CARE SERVICES, INC","HOLISTIC HOSPICE CARE SERVICES, INC.",HOLISTICHOSPICECARE@YAHOO.COM,ACTIVE,01/18/2024,01/17/2026,"1616 VICTORY BLVD, SUITE 202",GLENDALE,91201,LOS ANGELES,(818) 484-5023,34.15995,-118.299186,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020860,,406197572,550006546,"HOSPICE OF GENTLE CARE, INC.","HOSPICE OF GENTLE CARE, INC.",HOSPICEGENTLE@GMAIL.COM,ACTIVE,07/20/2025,07/19/2027,"6637 SAN FERNANDO RD, UNIT B",GLENDALE,91201,LOS ANGELES,(747) 205-1362,34.1694605,-118.2935956,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630022327,,406195609,550008160,ITERNITI HOME HEALTH CARE,ITERNITI INC.,INFO@ITERNITI.COM,ACTIVE,03/06/2023,09/05/2023,"820 THOMPSON AVE, UNIT 1",GLENDALE,91201,LOS ANGELES,(747) 301-3014,34.168095,-118.295397,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020571,,406195301,550006689,LIFE & HOPE HOME HEALTH CARE INC,LIFE & HOPE HOME HEALTH CARE INC,LIFEHOPEHHC@GMAIL.COM,ACTIVE,08/09/2025,08/08/2026,"1807 W GLENOAKS BLVD, SUITE 203",GLENDALE,91201,LOS ANGELES,(747) 270-9988,34.172999,-118.291728,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630026862,,,550009140,M&R HOME HEALTH SERVICES INC,M & R HOME HEALTH SERVICES INC,MRHHSERVICES@YAHOO.COM,ACTIVE,11/02/2024,05/01/2025,"1516 W GLENOAKS BLVD, UNIT A",GLENDALE,91201,LOS ANGELES,(818) 296-7276,34.168464,-118.2866805,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630018538,1306319785,406191851,550005041,"NORRIS HOME HEALTH, INC.","NORRIS HOME HEALTH, INC.",NORRISHOMEHEALTH@GMAIL.COM,ACTIVE,10/26/2025,10/25/2026,"1314 W GLENOAKS BLVD, SUITE 103A",GLENDALE,91201,LOS ANGELES,(747) 222-6189,34.1664581,-118.2835553,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630025395,,406197571,550008763,NS VISITING SERVICES INC,NS VISITING SERVICES INC,4NSVISITING@GMAIL.COM,ACTIVE,03/25/2024,09/24/2024,"1915 W GLENOAKS BLVD, SUITE 202A",GLENDALE,91201,LOS ANGELES,(800) 353-7137,34.174575,-118.2939345,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630013217,,406197789,550002043,"NUR HOME HEALTH CARE, INC.","NUR HOME HEALTH CARE, INC.",INFO@NURHHC.COM,ACTIVE,08/09/2025,08/08/2026,"1905 VICTORY BOULEVARD, #11",GLENDALE,91201,LOS ANGELES,(818) 566-1300,34.164405,-118.3040685,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630020664,,,550006609,"OUR CARE HOSPICE, INC.","OUR CARE HOSPICE,INC.",OURCAREHOSP@GMAIL.COM,ACTIVE,07/20/2025,07/19/2027,"6637 SAN FERNANDO RD, UNIT A",GLENDALE,91201,LOS ANGELES,(747) 240-5080,34.1694605,-118.2935956,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630019087,,406192084,550005118,PRIME CARE HOSPICE INC,PRIME CARE HOSPICE INC,PRIMECARE@HOSPICE-INC.COM,ACTIVE,11/16/2023,11/15/2025,"1540 W GLENOAKS BLVD, 203",GLENDALE,91201,LOS ANGELES,(818) 937-2666,34.169049,-118.2875355,HOSPICE,HOSPICE,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
CA,630023445,,406195361,550007972,PRIMETIME HOME HEALTH SERVICES,PRIMETIME HOME HEALTH SERVICES,PRIMETIMEHOSP@GMAIL.COM,ACTIVE,04/27/2025,04/26/2026,"1522 W GLENOAKS BLVD, UNIT F",GLENDALE,91201,LOS ANGELES,(818) 839-5842,34.16877865,-118.2867298,HOME HEALTH AGENCY,HHA,10/18/2025,2026-01-16T17:15:14Z,D:\somacosf\outputs\hippocratic\data\derived\state\CA\all.min.json
